,fc_nuclear,fc_wind,fc_solar_th,hour,thermal_gap,net_exc_power,price
1348,6125.5,10025.0,10.6,3,5416.9,-1000,29.01
1349,6125.5,10076.0,9.2,4,5426.299999999999,-1000,28.89
1350,6125.5,10234.0,7.8,5,5862.700000000001,-1000,29.87
1351,6125.5,10366.0,8.7,6,8299.8,-1000,35.68
1352,6125.5,10416.0,9.2,7,11402.3,-1200,42.79
1353,6125.5,10478.0,9.5,8,12400.8,-1200,45.07
1354,6125.5,10036.0,104.2,9,11734.0,-1200,42.97
1355,6125.5,9915.0,575.8,10,10691.800000000003,-1200,40.18
1356,6125.5,10357.0,860.9,11,8879.800000000003,-1200,35.91
1357,6125.5,10736.0,1038.6,12,8214.699999999997,-1200,34.38
1358,6125.5,10866.0,1063.3,13,7796.4000000000015,-1200,33.27
1359,6125.5,10789.0,1100.4,14,7033.5999999999985,-1200,31.19
1360,6125.5,10314.0,1132.9,15,7377.5,-1200,31.52
1361,6125.5,10215.0,1109.8,16,8603.5,-1200,34.24
1362,6125.5,9629.0,783.4,17,11925.900000000001,-1200,41.7
1363,6125.5,8680.0,399.1,18,15722.2,-1200,50.07
1364,6125.5,8768.0,222.8,19,17486.7,-1200,54.22
1365,6125.5,8888.0,89.7,20,18251.8,-1200,55.97
1366,6125.5,8916.0,74.5,21,16563.0,-1200,51.72
1367,6125.5,8508.0,69.6,22,13918.9,-1200,44.86
1368,6125.5,8176.0,36.3,23,11671.2,-1200,39.02
1369,6125.5,8235.0,32.9,0,9864.6,-1200,38.86
1370,6125.5,7987.0,29.2,1,8794.3,-1000,36.17
1371,6125.5,7311.0,25.5,2,8799.0,-1000,35.54
1372,6125.5,7018.0,22.7,3,8953.8,-1000,35.53
1373,6125.5,6497.0,21.4,4,9476.1,-1000,36.26
1374,6125.5,6325.0,20.5,5,10122.0,-1000,37.53
1375,6125.5,6056.0,19.8,6,12802.7,-1000,43.65
1376,6125.5,5667.0,18.3,7,16393.9,-1200,51.65
1377,6125.5,4857.0,28.7,8,18321.3,-1200,55.58
1378,6125.5,4214.0,73.9,9,18059.800000000003,-1200,54.33
1379,6125.5,3894.0,291.0,10,17379.9,-1200,52.29
1380,6125.5,3729.0,546.8,11,16713.6,-1200,50.38
1381,6125.5,3797.0,666.8,12,16667.1,-1200,50.13
1382,6125.5,4057.0,661.9,13,15917.2,-1200,48.31
1383,6125.5,4590.0,714.7,14,14669.4,-1200,45.47
1384,6125.5,4493.0,770.9,15,14559.4,-1200,44.95
1385,6125.5,4006.0,778.9,16,15811.800000000001,-1200,47.47
1386,6125.5,3358.0,569.7,17,18627.1,-1200,53.67
1387,6125.5,2949.0,279.0,18,21397.9,-1200,59.92
1388,6125.5,3288.0,140.9,19,22896.6,-1000,63.84
1389,6125.5,3501.0,35.9,20,23534.6,-1000,65.35
1390,6125.5,3429.0,20.0,21,22352.5,-1000,62.25
1391,6125.5,3251.0,13.3,22,19354.2,-1000,54.7
1392,6125.5,2922.0,11.5,23,16949.0,-1000,48.47
1393,6125.5,2429.0,15.8,0,16194.7,-800,50.73
1394,6125.5,2199.0,17.2,1,15075.3,-800,47.68
1395,6125.5,2136.0,18.5,2,14300.0,-800,45.58
1396,6125.5,2060.0,24.6,3,14126.9,-800,44.93
1397,6125.5,2308.0,26.1,4,13854.4,-800,44.26
1398,6125.5,2071.0,25.4,5,14673.1,-800,45.9
1399,6125.5,1957.0,24.2,6,17081.3,-800,51.47
1400,6125.5,2043.0,23.1,7,20033.0,-800,58.49
1401,6125.5,2298.0,29.8,8,20591.3,-800,59.83
1402,6125.5,2342.0,141.4,9,19048.4,-800,55.94
1403,6125.5,2273.0,719.4,10,17693.300000000003,-800,52.43
1404,6125.5,2209.0,1145.8,11,16426.7,-800,49.13
1405,6125.5,2240.0,1340.0,12,16397.3,-800,48.9
1406,6125.5,2481.0,1302.0,13,15842.9,-800,47.54
1407,6125.5,2551.0,1378.9,14,14986.1,-800,45.33
1408,6125.5,2605.0,1528.7,15,14259.199999999999,-800,43.42
1409,6125.5,2447.0,1542.2,16,15440.0,-800,45.99
1410,6125.5,2346.0,1250.0,17,18522.5,-800,53.2
1411,6125.5,2496.0,627.2,18,21557.2,-800,60.48
1412,6125.5,2873.0,341.5,19,23003.0,-800,64.05
1413,6125.5,2960.0,250.6,20,23650.9,-800,65.5
1414,6125.5,2875.0,225.9,21,22444.6,-800,62.34
1415,6125.5,2844.0,173.0,22,19688.5,-800,55.47
1416,6125.5,3016.0,100.4,23,17024.1,-800,48.96
1417,6125.5,3315.0,186.4,0,15203.1,-800,48.93
1418,6125.5,3573.0,78.8,1,13728.7,-800,45.36
1419,6125.5,3755.0,39.3,2,12723.2,-800,42.86
1420,6125.5,3755.0,20.9,3,12411.6,-800,41.93
1421,6125.5,3873.0,20.4,4,12231.1,-800,41.39
1422,6125.5,4028.0,13.7,5,12635.8,-800,42.29
1423,6125.5,4239.0,17.7,6,14597.8,-800,47.0
1424,6125.5,4487.0,14.9,7,17340.7,-800,53.63
1425,6125.5,4499.0,27.6,8,17879.1,-800,54.76
1426,6125.5,4266.0,207.5,9,16365.3,-800,50.75
1427,6125.5,3893.0,944.0,10,15034.6,-800,47.09
1428,6125.5,3840.0,1374.9,11,13998.800000000003,-800,44.36
1429,6125.5,3666.0,1556.2,12,13926.599999999999,-800,43.88
1430,6125.5,3466.0,1423.1,13,14229.5,-800,44.3
1431,6125.5,3222.0,1471.2,14,13763.199999999997,-800,42.82
1432,6125.5,2867.0,1539.2,15,13596.099999999999,-800,41.99
1433,6125.5,2483.0,1157.9,16,15513.7,-800,46.2
1434,6125.5,2440.0,770.4,17,18477.1,-800,53.16
1435,6125.5,2586.0,457.2,18,21132.3,-800,59.51
1436,6125.5,2847.0,267.9,19,22249.6,-800,62.21
1437,6125.5,3035.0,115.0,20,22679.5,-800,63.2
1438,6125.5,3554.0,70.7,21,20840.8,-800,58.92
1439,6125.5,3912.0,59.4,22,17891.1,-800,51.85
1440,6125.5,4831.0,24.7,23,14846.8,-800,44.92
1441,6125.5,5156.0,21.8,0,13283.7,-800,45.54
1442,6125.5,5229.0,36.5,1,11900.0,-800,42.05
1443,6125.5,5180.0,25.4,2,10803.1,-800,39.19
1444,6125.5,5078.0,15.2,3,10355.3,-800,37.85
1445,6125.5,5089.0,12.6,4,9987.9,-800,36.79
1446,6125.5,5144.0,12.6,5,9826.9,-800,36.25
1447,6125.5,5196.0,12.9,6,10422.6,-800,37.55
1448,6125.5,5109.0,12.7,7,11559.5,-800,40.06
1449,6125.5,5157.0,13.8,8,11454.5,-800,39.66
1450,6125.5,4950.0,139.9,9,10975.2,-800,38.17
1451,6125.5,4755.0,912.6,10,10287.199999999997,-800,36.18
1452,6125.5,4570.0,1343.0,11,9746.099999999999,-800,34.56
1453,6125.5,4814.0,1364.7,12,8944.199999999997,-800,32.6
1454,6125.5,4898.0,1407.9,13,8658.099999999999,-800,31.79
1455,6125.5,4906.0,1369.6,14,8841.699999999997,-800,32.06
1456,6125.5,5090.0,1498.2,15,8029.299999999999,-800,30.03
1457,6125.5,5115.0,1495.4,16,8532.2,-800,31.08
1458,6125.5,5089.0,1174.3,17,11100.5,-800,37.1
1459,6125.5,4920.0,637.1,18,14265.0,-800,44.47
1460,6125.5,5180.0,306.0,19,15773.5,-800,48.12
1461,6125.5,5411.0,163.5,20,16932.0,-800,50.9
1462,6125.5,5572.0,72.2,21,16467.3,-800,49.71
1463,6125.5,5661.0,28.9,22,14362.6,-800,44.49
1464,6125.5,5501.0,25.8,23,12354.7,-800,39.34
1465,6125.5,5738.0,23.4,0,10645.1,-650,39.73
1466,6125.5,5746.0,24.1,1,9091.4,-200,36.34
1467,6125.5,5870.0,23.7,2,7850.799999999999,-200,33.24
1468,6125.5,5977.0,22.0,3,7302.5,-200,31.8
1469,6125.5,5943.0,16.6,4,7157.9,-200,31.25
1470,6125.5,5870.0,16.6,5,7283.9,-200,31.32
1471,6125.5,5652.0,16.4,6,7945.1,-200,32.59
1472,6125.5,5571.0,17.0,7,8213.6,-200,33.01
1473,6125.5,5526.0,26.7,8,7685.200000000001,-200,31.52
1474,6125.5,5042.0,120.9,9,7989.200000000001,-200,31.74
1475,6125.5,4646.0,607.3,10,8006.800000000001,-200,31.33
1476,6125.5,4471.0,853.6,11,7468.0999999999985,-200,29.72
1477,6125.5,4544.0,1012.6,12,7726.299999999999,-200,30.21
1478,6125.5,4548.0,1036.2,13,8055.4000000000015,-200,30.83
1479,6125.5,4533.0,1000.9,14,8071.0,-200,30.67
1480,6125.5,4654.0,1074.0,15,7493.4,-200,29.17
1481,6125.5,4600.0,1024.3,16,8304.1,-200,30.92
1482,6125.5,4527.0,717.3,17,10460.9,-200,35.91
1483,6125.5,4667.0,336.4,18,13479.7,-650,42.59
1484,6125.5,4682.0,122.6,19,15043.9,-650,46.2
1485,6125.5,4974.0,103.6,20,15616.9,-650,47.61
1486,6125.5,5311.0,48.7,21,15325.8,-650,46.95
1487,6125.5,5388.0,39.3,22,13922.2,-650,43.43
1488,6125.5,5494.0,19.4,23,11722.1,-650,37.99
1489,6125.5,5549.0,18.3,0,10031.2,250,39.21
1490,6125.5,5643.0,23.3,1,8857.2,500,36.56
1491,6125.5,5668.0,29.7,2,8080.799999999999,500,34.51
1492,6125.5,5674.0,25.4,3,7774.1,500,33.59
1493,6125.5,5763.0,11.8,4,7689.700000000001,500,33.27
1494,6125.5,5809.0,10.0,5,8294.5,500,34.58
1495,6125.5,5790.0,9.0,6,10390.5,500,39.46
1496,6125.5,5648.0,10.6,7,12496.3,-250,43.36
1497,6125.5,5196.0,23.4,8,13304.2,-250,44.83
1498,6125.5,4267.0,140.4,9,13242.300000000001,-250,43.87
1499,6125.5,3526.0,637.2,10,13243.0,-250,43.18
1500,6125.5,3092.0,878.7,11,13345.3,-250,42.95
1501,6125.5,2843.0,1009.6,12,13459.1,-250,42.87
1502,6125.5,2402.0,948.7,13,14513.8,-250,44.94
1503,6125.5,1658.0,984.6,14,15035.699999999999,-250,45.52
1504,6125.5,1280.0,1065.9,15,14910.9,-250,44.78
1505,6125.5,1133.0,1048.6,16,15814.6,-250,46.68
1506,6125.5,1252.0,733.1,17,17941.6,-250,51.73
1507,6125.5,1435.0,335.0,18,20892.9,-250,58.82
1508,6125.5,1811.0,182.1,19,22346.4,-250,62.42
1509,6125.5,2173.0,126.3,20,22159.2,-250,62.03
1510,6125.5,2362.0,108.7,21,20889.8,-250,58.9
1511,6125.5,2379.0,61.0,22,18462.5,-250,52.86
1512,6125.5,2600.0,52.4,23,15761.1,-250,46.29
1513,6125.5,2813.0,34.9,0,14535.6,-250,47.65
1514,6125.5,2903.0,32.4,1,13001.1,500,44.73
1515,6125.5,3556.0,30.4,2,11735.1,500,41.92
1516,6125.5,4182.0,19.7,3,10983.8,500,40.35
1517,6125.5,4653.0,11.5,4,10411.0,500,39.1
1518,6125.5,5274.0,11.1,5,10385.4,500,39.28
1519,6125.5,5955.0,10.8,6,11885.7,500,43.19
1520,6125.5,6622.0,10.2,7,14307.400000000001,-250,48.41
1521,6125.5,6723.0,11.8,8,15950.4,-250,52.27
1522,6125.5,6795.0,52.7,9,16339.900000000001,-250,53.08
1523,6125.5,6833.0,238.6,10,15115.6,-250,49.96
1524,6125.5,7065.0,289.2,11,14044.400000000001,-250,47.34
1525,6125.5,7631.0,307.3,12,13388.900000000001,-250,45.96
1526,6125.5,7804.0,274.5,13,13440.3,-250,46.02
1527,6125.5,8199.0,242.5,14,12698.099999999999,-250,44.31
1528,6125.5,8766.0,234.0,15,11937.0,-250,42.67
1529,6125.5,9185.0,198.1,16,12251.0,-250,43.53
1530,6125.5,9368.0,127.8,17,13469.8,-250,46.43
1531,6125.5,9564.0,39.3,18,15520.599999999999,-250,51.34
1532,6125.5,9745.0,24.8,19,16717.7,-250,54.18
1533,6125.5,9673.0,15.9,20,16421.6,-250,53.23
1534,6125.5,8982.0,7.0,21,15514.5,-250,50.39
1535,6125.5,8491.0,8.7,22,13547.8,-250,45.11
1536,6125.5,8338.0,9.5,23,11267.0,-250,39.31
1537,6125.5,8018.0,10.1,0,9907.4,-250,39.98
1538,6125.5,7880.0,11.7,1,8886.8,500,38.15
1539,6125.5,7751.0,9.9,2,8193.6,500,36.2
1540,6125.5,7730.0,10.5,3,7894.0,500,35.28
1541,6125.5,7631.0,10.5,4,8123.0,500,35.58
1542,6125.5,7183.0,10.5,5,9107.0,500,37.48
1543,6125.5,6814.0,10.5,6,12021.0,500,44.1
1544,6125.5,6335.0,10.6,7,15736.8,-250,51.67
1545,6125.5,5820.0,10.6,8,17630.4,-250,55.72
1546,6125.5,5445.0,11.2,9,18599.9,-250,57.63
1547,6125.5,5261.0,19.9,10,18746.7,-250,57.68
1548,6125.5,5514.0,25.5,11,18391.9,-250,56.81
1549,6125.5,6102.0,38.6,12,18196.0,-250,56.56
1550,6125.5,7270.0,57.0,13,17556.4,-250,55.62
1551,6125.5,8356.0,47.1,14,15945.5,-250,52.28
1552,6125.5,9438.0,28.0,15,14112.400000000001,-250,48.39
1553,6125.5,10580.0,21.5,16,13029.400000000001,-250,46.37
1554,6125.5,11434.0,14.8,17,13050.8,-250,46.82
1555,6125.5,11851.0,6.6,18,14864.7,-250,51.31
1556,6125.5,12242.0,6.4,19,15137.099999999999,-250,52.05
1557,6125.5,12609.0,8.4,20,14657.099999999999,-250,50.96
1558,6125.5,13058.0,10.0,21,12566.5,-250,46.02
1559,6125.5,13545.0,10.2,22,9622.3,-250,39.04
1560,6125.5,13079.0,10.2,23,7480.299999999999,-250,33.36
1561,6125.5,12812.0,10.2,0,5845.299999999999,-250,33.4
1562,6125.5,12904.0,10.5,1,4449.0,500,30.82
1563,6125.5,13220.0,10.8,2,3349.7000000000007,500,28.19
1564,6125.5,13298.0,10.6,3,2986.9000000000015,500,27.18
1565,6125.5,13601.0,10.7,4,2735.7999999999993,500,26.6
1566,6125.5,13649.0,10.8,5,3282.7000000000007,500,27.77
1567,6125.5,13462.0,10.9,6,5824.5999999999985,500,33.62
1568,6125.5,13372.0,11.0,7,9233.8,-250,40.71
1569,6125.5,13219.0,11.1,8,10970.900000000001,-250,44.63
1570,6125.5,13124.0,11.3,9,11666.900000000001,-250,46.07
1571,6125.5,12664.0,41.4,10,12119.099999999999,-250,46.67
1572,6125.5,12900.0,116.2,11,11870.2,-250,46.04
1573,6125.5,12715.0,102.4,12,12351.0,-250,46.9
1574,6125.5,12757.0,71.0,13,12303.400000000001,-250,46.63
1575,6125.5,12637.0,84.4,14,11378.2,-250,44.13
1576,6125.5,12611.0,96.2,15,10702.3,-250,42.29
1577,6125.5,12811.0,108.6,16,10648.7,-250,42.12
1578,6125.5,12101.0,72.9,17,11961.599999999999,-250,44.63
1579,6125.5,11826.0,52.9,18,14112.400000000001,-250,49.47
1580,6125.5,12108.0,21.4,19,14930.099999999999,-250,51.46
1581,6125.5,11910.0,2.2,20,15211.3,-250,51.82
1582,6125.5,12296.0,3.0,21,13173.5,-250,46.97
1583,6125.5,11959.0,6.5,22,10978.0,-250,41.25
1584,6125.5,11831.0,7.4,23,8471.099999999999,-250,34.91
1585,6125.5,11708.0,7.7,0,6858.799999999999,-250,35.1
1586,6125.5,11663.0,2.1,1,5434.4000000000015,500,32.36
1587,6125.5,11772.0,2.1,2,4477.4000000000015,500,29.94
1588,6125.5,11891.0,1.7,3,4005.7999999999993,500,28.69
1589,6125.5,12090.0,1.1,4,3718.4000000000015,500,27.95
1590,6125.5,12440.0,1.1,5,3921.4000000000015,500,28.5
1591,6125.5,12757.0,0.5,6,5944.0,500,33.43
1592,6125.5,12713.0,11.2,7,9094.0,-250,39.92
1593,6125.5,13115.0,11.8,8,10249.599999999999,-250,42.81
1594,6125.5,13286.0,13.8,9,10415.8,-250,43.15
1595,6125.5,14031.0,38.4,10,9308.599999999999,-250,40.79
1596,6125.5,14812.0,44.1,11,8264.3,-250,38.61
1597,6125.5,15643.0,23.4,12,7451.800000000003,-250,37.03
1598,6125.5,15088.0,38.8,13,7941.9000000000015,-250,37.66
1599,6125.5,14775.0,25.5,14,7590.299999999999,-250,36.41
1600,6125.5,14735.0,30.8,15,7295.0999999999985,-250,35.49
1601,6125.5,14574.0,31.9,16,7719.9000000000015,-250,36.23
1602,6125.5,14298.0,27.1,17,8800.0,-250,38.47
1603,6125.5,14351.0,7.9,18,10258.0,-250,41.86
1604,6125.5,14225.0,4.0,19,11226.5,-250,43.93
1605,6125.5,14727.0,6.3,20,10636.2,-250,42.66
1606,6125.5,15247.0,6.0,21,8722.5,-250,38.2
1607,6125.5,14361.0,6.1,22,7449.4000000000015,-250,34.34
1608,6125.5,13365.0,6.7,23,6170.799999999999,-250,30.39
1609,6125.5,12821.0,7.6,0,5317.9000000000015,-200,32.19
1610,6125.5,12507.0,8.7,1,4294.799999999999,-250,29.26
1611,6125.5,12566.0,9.5,2,3172.0,500,27.31
1612,6125.5,12716.0,10.3,3,2517.2000000000007,500,25.65
1613,6125.5,12289.0,10.6,4,2720.9000000000015,500,25.67
1614,6125.5,12092.0,10.8,5,2820.7000000000007,500,25.6
1615,6125.5,11108.0,11.0,6,4213.5,500,28.12
1616,6125.5,9148.0,11.0,7,6972.5,500,33.28
1617,6125.5,8229.0,11.1,8,8781.3,-250,35.94
1618,6125.5,7332.0,29.1,9,10835.0,-250,40.12
1619,6125.5,7420.0,185.1,10,10867.5,-250,40.08
1620,6125.5,8043.0,298.3,11,10338.0,-250,39.04
1621,6125.5,9182.0,353.9,12,8515.400000000001,-250,35.21
1622,6125.5,9904.0,337.3,13,8019.0999999999985,-250,34.32
1623,6125.5,10408.0,333.7,14,7245.299999999999,-250,32.61
1624,6125.5,10220.0,260.8,15,6821.4000000000015,-250,31.28
1625,6125.5,9490.0,262.3,16,7536.200000000001,-250,32.33
1626,6125.5,8644.0,342.8,17,9488.2,-250,36.3
1627,6125.5,7942.0,108.4,18,12663.1,-250,43.33
1628,6125.5,7926.0,31.6,19,13438.9,-250,45.01
1629,6125.5,7730.0,12.3,20,14235.2,-250,46.62
1630,6125.5,7462.0,9.5,21,14012.0,-250,45.72
1631,6125.5,6844.0,8.6,22,12952.9,-250,42.56
1632,6125.5,6476.0,9.0,23,11478.5,-250,38.56
1633,6125.5,6203.0,10.6,0,10009.9,-250,38.99
1634,6125.5,6183.0,7.6,1,8460.9,500,35.96
1635,6125.5,5964.0,9.2,2,7793.299999999999,500,34.02
1636,6125.5,5904.0,9.5,3,7251.0,500,32.48
1637,6125.5,6268.0,7.9,4,6521.6,500,30.78
1638,6125.5,6305.0,7.9,5,6466.6,500,30.49
1639,6125.5,6227.0,8.4,6,7070.1,500,31.72
1640,6125.5,5991.0,8.7,7,7694.6,500,32.89
1641,6125.5,5725.0,10.7,8,7955.299999999999,500,33.16
1642,6125.5,5972.0,44.6,9,8026.299999999999,500,33.32
1643,6125.5,6169.0,249.1,10,7957.5,500,33.1
1644,6125.5,6822.0,434.1,11,7224.5,500,31.58
1645,6125.5,7608.0,553.8,12,6326.300000000003,500,29.76
1646,6125.5,7467.0,565.5,13,7098.299999999999,500,31.35
1647,6125.5,7117.0,566.1,14,7660.199999999997,500,32.29
1648,6125.5,7148.0,552.6,15,7004.299999999999,500,30.54
1649,6125.5,6921.0,421.9,16,7901.5,500,32.38
1650,6125.5,6665.0,268.7,17,9444.900000000001,500,35.76
1651,6125.5,6441.0,88.1,18,12177.4,-250,41.13
1652,6125.5,6557.0,36.6,19,13522.9,-250,44.29
1653,6125.5,6340.0,17.4,20,14744.1,-250,46.91
1654,6125.5,6183.0,20.1,21,14814.4,-250,46.79
1655,6125.5,5890.0,21.0,22,13841.5,-250,44.06
1656,6125.5,5766.0,25.0,23,11855.5,-250,38.99
1657,6125.5,5662.0,24.6,0,10240.9,-250,39.19
1658,6125.5,5255.0,22.7,1,9617.8,500,38.13
1659,6125.5,4791.0,12.3,2,9478.2,500,37.3
1660,6125.5,4417.0,11.4,3,9393.1,500,36.66
1661,6125.5,3888.0,8.3,4,10125.2,500,37.89
1662,6125.5,3666.0,7.9,5,11199.6,500,40.16
1663,6125.5,3488.0,9.1,6,14026.4,500,46.7
1664,6125.5,3193.0,8.7,7,17433.3,-250,53.65
1665,6125.5,2841.0,10.9,8,19421.0,-250,58.04
1666,6125.5,2525.0,50.7,9,19741.1,-250,58.41
1667,6125.5,2200.0,185.3,10,19394.6,-250,57.17
1668,6125.5,2137.0,236.0,11,18758.2,-250,55.41
1669,6125.5,2247.0,286.7,12,18512.4,-250,54.7
1670,6125.5,2048.0,358.1,13,18365.8,-250,54.03
1671,6125.5,1867.0,391.2,14,17870.4,-250,52.53
1672,6125.5,1710.0,487.9,15,17300.9,-250,50.86
1673,6125.5,1490.0,438.2,16,18419.1,-250,53.24
1674,6125.5,1155.0,362.9,17,20727.2,-250,58.41
1675,6125.5,1103.0,140.2,18,23562.5,-250,65.06
1676,6125.5,1221.0,85.2,19,24711.3,-250,67.74
1677,6125.5,1231.0,47.0,20,24607.5,-250,67.32
1678,6125.5,1173.0,11.4,21,23485.1,-250,64.38
1679,6125.5,1175.0,10.4,22,20990.1,-250,58.16
1680,6125.5,1236.0,8.3,23,18535.2,-250,52.08
1681,6125.5,1308.0,6.4,0,16764.1,-250,52.02
1682,6125.5,1412.0,15.7,1,15418.8,500,49.56
1683,6125.5,1639.0,14.5,2,14479.0,500,47.26
1684,6125.5,1818.0,15.2,3,14041.3,500,46.14
1685,6125.5,1933.0,8.0,4,14025.5,500,46.0
1686,6125.5,2039.0,7.4,5,14477.1,500,46.98
1687,6125.5,2012.0,11.9,6,16934.6,500,52.73
1688,6125.5,1879.0,13.4,7,20387.9,-250,59.9
1689,6125.5,1703.0,23.2,8,21667.3,-250,62.7
1690,6125.5,1383.0,71.1,9,20858.699999999997,-250,60.34
1691,6125.5,1199.0,433.3,10,19525.7,-250,56.81
1692,6125.5,1068.0,714.3,11,18802.7,-250,54.78
1693,6125.5,1050.0,874.5,12,18413.5,-250,53.64
1694,6125.5,1087.0,991.1,13,18330.6,-250,53.29
1695,6125.5,1072.0,1105.8,14,17207.6,-250,50.37
1696,6125.5,1033.0,1262.0,15,16575.9,-250,48.64
1697,6125.5,943.0,1070.8,16,17997.1,-250,51.83
1698,6125.5,863.0,854.0,17,20773.0,-250,58.32
1699,6125.5,1038.0,404.9,18,23845.8,-250,65.7
1700,6125.5,1210.0,229.3,19,24859.2,-250,68.09
1701,6125.5,1245.0,59.6,20,25081.9,-250,68.47
1702,6125.5,1570.0,45.8,21,23858.7,-250,65.55
1703,6125.5,2099.0,41.4,22,20763.1,-250,58.24
1704,6125.5,2635.0,35.7,23,17536.8,-250,50.61
1705,6125.5,3297.0,16.8,0,15274.7,-250,49.76
1706,6125.5,3958.0,30.4,1,13325.1,500,46.23
1707,6125.5,4485.0,3.2,2,11962.3,500,43.1
1708,6125.5,4747.0,2.9,3,11349.6,500,41.62
1709,6125.5,5104.0,9.3,4,10974.2,500,40.77
1710,6125.5,5330.0,7.7,5,11333.8,500,41.61
1711,6125.5,5846.0,6.2,6,13191.3,500,46.28
1712,6125.5,6203.0,13.4,7,16248.2,-250,52.82
1713,6125.5,6577.0,22.8,8,16976.9,-250,54.66
1714,6125.5,6600.0,81.3,9,15870.400000000001,-250,51.81
1715,6125.5,6618.0,505.2,10,14488.8,-250,48.29
1716,6125.5,6975.0,874.7,11,13364.400000000001,-250,45.63
1717,6125.5,7366.0,945.3,12,12715.0,-250,44.14
1718,6125.5,7290.0,1068.9,13,12540.099999999999,-250,43.48
1719,6125.5,7119.0,1075.6,14,12132.0,-250,42.2
1720,6125.5,6992.0,1111.4,15,11681.599999999999,-250,40.84
1721,6125.5,6629.0,820.1,16,13534.4,-250,44.9
1722,6125.5,6333.0,629.2,17,16186.1,-250,50.93
1723,6125.5,6268.0,145.3,18,19115.7,-250,57.81
1724,6125.5,6015.0,88.0,19,20610.5,-250,61.07
1725,6125.5,5589.0,9.1,20,21355.4,-250,62.4
1726,6125.5,5335.0,9.6,21,5785.9,-250,24.37
1727,6125.5,4933.0,23.4,22,17139.1,-250,51.39
1728,6125.5,4634.0,13.9,23,15762.6,-250,47.67
1729,6125.5,4491.0,12.7,0,14303.8,-250,48.22
1730,6125.5,4252.0,11.3,1,12944.2,500,45.5
1731,6125.5,4126.0,13.3,2,12156.2,500,43.33
1732,6125.5,4044.0,13.2,3,11985.3,500,42.68
1733,6125.5,3973.0,9.1,4,12183.4,500,42.93
1734,6125.5,3970.0,8.7,5,12722.8,500,44.05
1735,6125.5,4012.0,8.3,6,14858.2,500,49.07
1736,6125.5,3992.0,8.3,7,18321.5,-250,56.34
1737,6125.5,3895.0,12.3,8,20049.5,-250,60.27
1738,6125.5,3823.0,27.8,9,19806.9,-250,59.45
1739,6125.5,3512.0,139.9,10,19089.800000000003,-250,57.32
1740,6125.5,3543.0,279.8,11,18149.300000000003,-250,54.89
1741,6125.5,3543.0,435.3,12,17947.1,-250,54.21
1742,6125.5,3509.0,503.0,13,17691.0,-250,53.39
1743,6125.5,3517.0,402.1,14,16902.699999999997,-250,51.3
1744,6125.5,3451.0,446.9,15,16574.300000000003,-250,50.28
1745,6125.5,3338.0,491.1,16,17504.3,-250,52.28
1746,6125.5,3635.0,303.6,17,19396.3,-250,56.88
1747,6125.5,3961.0,126.7,18,21669.0,-250,62.42
1748,6125.5,4534.0,105.2,19,22238.3,-250,64.0
1749,6125.5,4986.0,11.9,20,21736.6,-250,62.92
1750,6125.5,5129.0,13.3,21,20226.2,-250,59.18
1751,6125.5,5063.0,12.7,22,17603.8,-250,52.6
1752,6125.5,5141.0,9.8,23,14947.7,-250,46.05
1753,6125.5,4958.0,27.3,0,13610.2,-250,46.86
1754,6125.5,4979.0,41.7,1,12206.8,500,44.21
1755,6125.5,4915.0,14.9,2,11452.6,500,42.16
1756,6125.5,4547.0,12.4,3,11553.1,500,41.97
1757,6125.5,4144.0,9.0,4,11903.5,500,42.37
1758,6125.5,3847.0,10.2,5,12808.3,500,44.17
1759,6125.5,3631.0,8.2,6,15435.3,500,50.2
1760,6125.5,3333.0,10.6,7,19189.7,-250,57.99
1761,6125.5,3040.0,10.7,8,20911.7,-250,61.78
1762,6125.5,2812.0,26.2,9,20826.7,-250,61.24
1763,6125.5,2458.0,77.0,10,20524.5,-250,60.08
1764,6125.5,2053.0,136.8,11,20418.6,-250,59.37
1765,6125.5,1925.0,170.4,12,20040.6,-250,58.19
1766,6125.5,2197.0,196.2,13,19551.4,-250,57.0
1767,6125.5,2324.0,157.8,14,18756.800000000003,-250,54.99
1768,6125.5,2348.0,128.7,15,18406.0,-250,53.97
1769,6125.5,2338.0,80.0,16,18896.6,-250,54.97
1770,6125.5,2310.0,71.5,17,20514.1,250,59.3
1771,6125.5,2564.0,60.8,18,22470.9,250,64.02
1772,6125.5,2884.0,12.6,19,22723.9,250,64.67
1773,6125.5,3251.0,7.1,20,22290.4,250,63.69
1774,6125.5,3723.0,8.3,21,20828.2,250,60.29
1775,6125.5,4159.0,8.4,22,18107.1,250,53.82
1776,6125.5,4586.0,9.0,23,15384.5,250,47.34
1777,6125.5,4843.0,10.0,0,13667.5,-200,46.98
1778,6125.5,4894.0,9.9,1,12194.6,-200,43.27
1779,6125.5,5138.0,9.6,2,10902.9,-200,40.13
1780,6125.5,5291.0,9.8,3,10250.7,-200,38.47
1781,6125.5,5374.0,9.6,4,9890.9,-200,37.48
1782,6125.5,5302.0,9.5,5,9893.0,-200,37.25
1783,6125.5,5375.0,8.6,6,10513.9,-200,38.62
1784,6125.5,5487.0,8.0,7,11364.1,-200,40.57
1785,6125.5,5624.0,8.6,8,11987.099999999999,-200,41.99
1786,6125.5,5561.0,9.3,9,13919.4,-200,46.45
